commodity,category,item,units,size,region,country,year,value,survey_base_year,period,unit
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2017,25.12,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2018,26.65,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2019,27.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2020,27.14,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Tennessee,United States,2016,25.67,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Tennessee,United States,2017,26.06,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Tennessee,United States,2018,27.57,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Tennessee,United States,2019,28.49,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Tennessee,United States,2020,27.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Utah,United States,2016,19.92,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Utah,United States,2017,19.93,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Utah,United States,2018,21.41,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Utah,United States,2019,22.32,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Utah,United States,2020,21.66,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Vermont,United States,2016,28.92,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Vermont,United States,2017,29.51,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Vermont,United States,2018,31.4,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Vermont,United States,2019,32.36,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Vermont,United States,2020,31.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Virginia,United States,2016,23.57,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Virginia,United States,2017,23.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Virginia,United States,2018,25.3,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Virginia,United States,2019,26.17,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Virginia,United States,2020,25.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Washington,United States,2016,20.22,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Washington,United States,2017,20.33,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Washington,United States,2018,21.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Washington,United States,2019,22.39,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Washington,United States,2020,21.92,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Wisconsin,United States,2016,20.76,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Wisconsin,United States,2017,21.05,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Wisconsin,United States,2018,22.32,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Wisconsin,United States,2019,23.15,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Wisconsin,United States,2020,22.67,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,U.S. total,United States,2016,-1.56,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,U.S. total,United States,2017,-0.44,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,U.S. total,United States,2018,-3.27,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,U.S. total,United States,2019,-1.68,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,U.S. total,United States,2020,-1.59,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,California,United States,2016,0.94,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,California,United States,2017,2.35,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,California,United States,2018,0.49,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,California,United States,2019,2.28,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,California,United States,2020,2.49,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Illinois,United States,2016,-5.36,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Illinois,United States,2017,-4.06,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Illinois,United States,2018,-7.77,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Illinois,United States,2019,-6.56,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Illinois,United States,2020,-6.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Indiana,United States,2016,-4.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Indiana,United States,2017,-3.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Indiana,United States,2018,-7.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Indiana,United States,2019,-5.89,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Indiana,United States,2020,-5.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Iowa,United States,2016,-2.17,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Iowa,United States,2017,-1.13,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Iowa,United States,2018,-4.04,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Iowa,United States,2019,-2.18,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Iowa,United States,2020,-1.51,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Kentucky,United States,2016,-2.29,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Net value,Value of production less total costs listed,dollars per hundredweight sold,No specific size,Kentucky,United States,2017,-1.65,Base survey of 2016,annual,dollars per hundredweight sold
